agency_id,agency_name,agency_url,agency_timezone,agency_lang,agency_phone,agency_fare_url,agency_email,date
FLIXBUS,FlixBus,https://www.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2020-03-09
FLIXTRAIN,FlixTrain,https://www.flixtrain.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2020-03-09
FLIXBUS,FlixBus,https://www.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2020-03-14
FLIXTRAIN,FlixTrain,https://www.flixtrain.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2020-03-14
FLIXBUS,FlixBus,https://www.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2020-03-24
FLIXTRAIN,FlixTrain,https://www.flixtrain.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2020-03-24
FLIXBUS,FlixBus,https://www.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2020-05-03
FLIXTRAIN,FlixTrain,https://www.flixtrain.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2020-05-03
FLIXBUS,FlixBus,https://www.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2020-05-22
FLIXTRAIN,FlixTrain,https://www.flixtrain.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2020-05-22
FLIXBUS,FlixBus,https://www.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2020-06-14
FLIXTRAIN,FlixTrain,https://www.flixtrain.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2020-06-14
FLIXBUS,FlixBus,https://www.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2020-07-29
FLIXTRAIN,FlixTrain,https://www.flixtrain.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2020-07-29
FLIXBUS,FlixBus,https://www.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2020-09-10
FLIXTRAIN,FlixTrain,https://www.flixtrain.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2020-09-10
FLIXBUS,FlixBus,https://www.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2020-11-14
FLIXTRAIN,FlixTrain,https://www.flixtrain.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2020-11-14
FLIXBUS,FlixBus,https://www.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2020-12-28
FLIXBUS,FlixBus,https://www.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2021-01-08
FLIXTRAIN,FlixTrain,https://www.flixtrain.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,UTC,en,,https://shop.flixbus.com/?wt_mc=earned.earned.earned.maps.ndovloket.ndovloket.ndovloket.ad&utm_medium=organic&utm_source=ndovloket,service@flixbus.com,2021-01-08
